TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
19960211,-6.335,0.0,193.57,13.888,0.0,263.91,0.0,0.184,0.0,98.601,0.0,7.2,1.0,2.525,1.0,0.32538297872340427,0.9791666666666666,27.692625000000003,1.0,32.386854166666666,1.0,-9999,-9999,-9999,-9999,351.2,1.0,-9999,-9999,-9999,-9999,-9999,1.0,10.8937,-9999,-9999,-9999,-9999,-9999,29.6839,-9999,-9999,-9999,-9999,-9999,0.625359,0.291667,-9999,0.625359,0.625359,0.625359,0.291667,0.291667,0.291667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960212,-9.318,0.0,196.257,123.517,0.0,206.108,0.0,0.678,0.0,98.579,0.0,0.5,1.0,3.442,1.0,0.5753541666666666,1.0,92.99820833333335,1.0,284.6323333333333,1.0,-9999,0.0,-9999,0.0,349.034,1.0,-9999,-9999,-9999,-9999,-9999,1.0,13.3593,-9999,-9999,-9999,-9999,-9999,21.373,-9999,-9999,-9999,-9999,-9999,0.586455,0.5625,-9999,0.586455,0.586455,0.586455,0.5625,0.5625,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960213,-18.758,0.0,198.98,125.198,0.0,165.572,0.0,0.283,0.0,99.394,0.0,0.0,1.0,3.092,0.791667,0.42918421052631583,0.7916666666666666,97.64524999999999,1.0,275.73539583333337,1.0,-9999,0.0,-9999,0.0,351.658,0.833333,-9999,-9999,-9999,-9999,-9999,1.0,9.03906,-9999,-9999,-9999,-9999,-9999,35.8739,-9999,-9999,-9999,-9999,-9999,0.471258,0.645833,-9999,0.471258,0.471258,0.471258,0.645833,0.645833,0.645833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960214,-13.945,0.0,201.735,121.868,0.0,198.827,0.0,0.583,0.0,99.571,0.0,0.0,1.0,2.061,0.895833,0.2793720930232558,0.8958333333333334,90.27665957446808,0.9791666666666666,256.06339583333335,1.0,-9999,0.0,-9999,0.0,361.737,0.9375,-9999,-9999,-9999,-9999,-9999,1.0,7.31066,-9999,-9999,-9999,-9999,-9999,42.731,-9999,-9999,-9999,-9999,-9999,0.452405,0.25,-9999,0.452405,0.452405,0.452405,0.25,0.25,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960215,-9.456,0.0,204.524,116.557,0.0,226.592,0.0,0.916,0.0,99.868,0.0,0.0,1.0,1.797,1.0,0.3257083333333333,1.0,89.20660416666665,1.0,242.40968750000002,1.0,-9999,0.0,-9999,0.0,371.616,1.0,-9999,-9999,-9999,-9999,-9999,1.0,7.99211,-9999,-9999,-9999,-9999,-9999,58.3036,-9999,-9999,-9999,-9999,-9999,0.438236,0.3125,-9999,0.438236,0.438236,0.438236,0.3125,0.3125,0.3125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960216,-8.705,0.0,207.342,104.345,0.0,235.954,0.0,0.842,0.0,100.42,0.0,2.7,1.0,2.04,0.979167,0.32272340425531915,0.9791666666666666,83.65077083333334,1.0,213.9612083333333,1.0,-9999,0.0,-9999,0.0,375.809,1.0,-9999,-9999,-9999,-9999,-9999,1.0,5.87428,-9999,-9999,-9999,-9999,-9999,37.3303,-9999,-9999,-9999,-9999,-9999,0.432661,0.270833,-9999,0.432661,0.432661,0.432661,0.270833,0.270833,0.270833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960217,-6.485,0.0,210.192,22.929,0.0,278.799,0.0,0.574,0.0,98.38,0.0,2.5,1.0,5.141,0.625,0.9585227272727272,0.9166666666666666,29.89827083333333,1.0,48.801874999999995,1.0,-9999,0.0,-9999,0.0,361.242,1.0,-9999,-9999,-9999,-9999,-9999,1.0,5.68977,-9999,-9999,-9999,-9999,-9999,31.7275,-9999,-9999,-9999,-9999,-9999,0.573608,0.0,-9999,0.573608,0.573608,0.573608,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960218,-8.827,0.0,213.07,126.094,0.0,199.129,0.0,1.002,0.0,99.107,0.0,0.0,1.0,3.307,0.0,0.508375,1.0,70.57406250000001,1.0,214.57972916666668,1.0,-9999,-9999,-9999,-9999,367.871,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.29155,-9999,-9999,-9999,-9999,-9999,23.8048,-9999,-9999,-9999,-9999,-9999,0.65556,0.0,-9999,0.65556,0.65556,0.65556,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960219,-12.408,0.0,215.977,127.092,0.0,187.965,0.0,0.712,0.0,101.892,0.0,0.0,1.0,2.096,0.0,0.3146875,1.0,95.79325,1.0,274.96035416666666,1.0,-9999,0.0,-9999,0.0,382.837,1.0,-9999,-9999,-9999,-9999,-9999,1.0,-0.878183,-9999,-9999,-9999,-9999,-9999,-3.99603,-9999,-9999,-9999,-9999,-9999,1.02272,0.0,-9999,1.02272,1.02272,1.02272,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960220,0.426,0.0,218.91,94.058,0.0,281.593,0.0,1.733,0.0,102.55,0.0,0.0,1.0,2.975,0.479167,0.31957777777777774,0.9375,48.2645,1.0,104.05441666666667,1.0,-9999,0.0,-9999,0.0,377.045,1.0,-9999,-9999,-9999,-9999,-9999,1.0,0.0010847,-9999,-9999,-9999,-9999,-9999,-9.95861,-9999,-9999,-9999,-9999,-9999,1.12355,0.479167,-9999,1.12355,1.12355,1.12355,0.479167,0.479167,0.479167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960221,5.682,0.0,221.869,47.839,0.0,325.623,0.0,1.045,0.0,101.784,0.0,9.1,1.0,2.998,1.0,0.536875,1.0,31.059749999999998,1.0,36.374833333333335,1.0,-9999,0.0,-9999,0.0,359.583,1.0,-9999,-9999,-9999,-9999,-9999,1.0,-5.23831,-9999,-9999,-9999,-9999,-9999,-23.5431,-9999,-9999,-9999,-9999,-9999,1.29495,0.5625,-9999,1.29495,1.29495,1.29495,0.5625,0.5625,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960222,4.018,0.0,224.852,17.883,0.0,335.602,0.0,0.221,0.0,101.023,0.0,13.1,1.0,1.438,0.895833,0.2587872340425532,0.9791666666666666,39.2208125,1.0,78.74037500000001,1.0,-9999,0.0,-9999,0.0,355.546,1.0,-9999,-9999,-9999,-9999,-9999,1.0,-1.30211,-9999,-9999,-9999,-9999,-9999,3.02322,-9999,-9999,-9999,-9999,-9999,1.00128,0.395833,-9999,1.00128,1.00128,1.00128,0.395833,0.395833,0.395833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960223,2.589,0.0,227.859,61.747,0.0,316.027,0.0,0.492,0.0,100.573,0.0,0.0,1.0,1.432,1.0,0.25566666666666665,1.0,54.17704166666666,1.0,129.9198125,1.0,-9999,0.0,-9999,0.0,358.776,1.0,-9999,-9999,-9999,-9999,-9999,1.0,9.99257,-9999,-9999,-9999,-9999,-9999,7.0527,-9999,-9999,-9999,-9999,-9999,-0.224084,0.354167,-9999,-0.224084,-0.224084,-0.224084,0.354167,0.354167,0.354167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960224,1.977,0.0,230.888,25.763,0.0,321.815,0.0,0.128,0.0,99.099,0.0,21.1,1.0,2.111,1.0,0.40787500000000004,1.0,12.08002083333333,1.0,45.782708333333325,1.0,-9999,0.0,-9999,0.0,349.393,1.0,-9999,-9999,-9999,-9999,-9999,1.0,8.15731,-9999,-9999,-9999,-9999,-9999,-0.543301,-9999,-9999,-9999,-9999,-9999,0.162086,0.333333,-9999,0.162086,0.162086,0.162086,0.333333,0.333333,0.333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960225,1.226,0.0,233.938,16.283,0.0,312.304,0.0,0.284,0.0,97.603,0.0,1.2,1.0,5.776,1.0,0.8677291666666666,1.0,22.608625,1.0,82.60697916666668,1.0,-9999,-9999,-9999,-9999,344.113,1.0,-9999,-9999,-9999,-9999,-9999,1.0,7.53654,-9999,-9999,-9999,-9999,-9999,10.9787,-9999,-9999,-9999,-9999,-9999,0.444047,0.0625,-9999,0.444047,0.444047,0.444047,0.0625,0.0625,0.0625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960226,-0.146,0.0,237.008,89.473,0.0,279.913,0.0,1.939,0.0,98.983,0.0,0.0,1.0,5.346,1.0,0.9753124999999999,1.0,46.043083333333335,1.0,161.47095833333333,1.0,-9999,0.0,-9999,0.0,349.792,1.0,-9999,-9999,-9999,-9999,-9999,1.0,7.82001,-9999,-9999,-9999,-9999,-9999,44.7658,-9999,-9999,-9999,-9999,-9999,0.123253,0.270833,-9999,0.123253,0.123253,0.123253,0.270833,0.270833,0.270833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960227,0.225,0.0,240.096,161.45,0.0,234.984,0.0,3.345,0.0,99.813,0.0,0.0,1.0,4.267,0.916667,0.6773636363636364,0.9166666666666666,53.835853658536585,0.8541666666666666,351.6850625,1.0,-9999,0.0,-9999,0.0,352.658,0.958333,-9999,-9999,-9999,-9999,-9999,1.0,10.1816,-9999,-9999,-9999,-9999,-9999,60.3649,-9999,-9999,-9999,-9999,-9999,0.455307,0.25,-9999,0.455307,0.455307,0.455307,0.25,0.25,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960228,0.09,0.0,243.202,21.501,0.0,297.215,0.0,1.357,0.0,98.843,0.0,2.8,1.0,2.031,1.0,0.32282978723404254,0.9791666666666666,32.43265217391304,0.9583333333333334,56.499874999999996,1.0,-9999,0.0,-9999,0.0,350.674,1.0,-9999,-9999,-9999,-9999,-9999,1.0,7.70218,-9999,-9999,-9999,-9999,-9999,45.6566,-9999,-9999,-9999,-9999,-9999,0.291548,0.333333,-9999,0.291548,0.291548,0.291548,0.333333,0.333333,0.333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960229,-1.027,0.0,246.324,21.501,0.0,281.879,0.0,1.208,0.0,98.895,0.0,0.0,1.0,4.164,1.0,0.7720833333333332,1.0,92.44906521739131,0.9583333333333334,360.7800625,1.0,-9999,0.0,-9999,0.0,351.613,1.0,-9999,-9999,-9999,-9999,-9999,1.0,10.2961,-9999,-9999,-9999,-9999,-9999,66.888,-9999,-9999,-9999,-9999,-9999,0.396767,0.520833,-9999,0.396767,0.396767,0.396767,0.520833,0.520833,0.520833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960301,-8.41,0.0,249.463,162.393,0.0,196.372,0.0,1.442,0.0,100.627,0.0,0.0,1.0,2.455,1.0,0.37814583333333335,1.0,90.55427272727273,0.9166666666666666,362.3427291666667,1.0,-9999,0.0,-9999,0.0,357.8,1.0,-9999,-9999,-9999,-9999,-9999,1.0,6.82373,-9999,-9999,-9999,-9999,-9999,78.6321,-9999,-9999,-9999,-9999,-9999,0.311955,0.75,-9999,0.311955,0.311955,0.311955,0.75,0.75,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960302,-4.27,0.0,252.614,102.581,0.0,254.248,0.0,1.199,0.0,100.48,0.0,6.9,1.0,2.238,1.0,0.3865833333333333,1.0,33.2085625,1.0,105.69462500000002,1.0,-9999,0.0,-9999,0.0,356.193,1.0,-9999,-9999,-9999,-9999,-9999,1.0,3.3754,-9999,-9999,-9999,-9999,-9999,4.37478,-9999,-9999,-9999,-9999,-9999,0.299807,0.5,-9999,0.299807,0.299807,0.299807,0.5,0.5,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960303,-2.267,0.0,255.779,133.736,0.0,255.356,0.0,1.273,0.0,99.193,0.0,0.5,1.0,3.041,1.0,0.48174468085106376,0.9791666666666666,44.48008333333333,1.0,175.10047916666667,1.0,-9999,-9999,-9999,-9999,352.029,1.0,-9999,-9999,-9999,-9999,-9999,1.0,6.01697,-9999,-9999,-9999,-9999,-9999,-10.9373,-9999,-9999,-9999,-9999,-9999,-0.20828,0.895833,-9999,-0.20828,-0.20828,-0.20828,0.895833,0.895833,0.895833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960304,-10.095,0.0,258.956,170.607,0.0,185.362,0.0,1.26,0.0,100.404,0.0,0.0,1.0,5.633,0.979167,1.0446250000000001,1.0,107.77440476190475,0.875,377.95054166666665,1.0,-9999,0.0,-9999,0.0,357.222,1.0,-9999,-9999,-9999,-9999,-9999,1.0,5.44133,-9999,-9999,-9999,-9999,-9999,-3.15141,-9999,-9999,-9999,-9999,-9999,0.340298,0.3125,-9999,0.340298,0.340298,0.340298,0.3125,0.3125,0.3125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960305,-9.673,0.0,262.143,83.289,0.0,229.604,0.0,0.623,0.0,101.016,0.0,0.4,1.0,1.781,0.979167,0.2615106382978724,0.9791666666666666,45.00424999999999,1.0,127.23304166666668,1.0,-9999,0.0,-9999,0.0,365.528,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.45253,-9999,-9999,-9999,-9999,-9999,23.0978,-9999,-9999,-9999,-9999,-9999,0.534737,0.770833,-9999,0.534737,0.534737,0.534737,0.770833,0.770833,0.770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960306,-6.266,0.0,265.34,134.237,0.0,238.143,0.0,1.162,0.0,100.592,0.0,0.2,1.0,2.149,1.0,0.3946458333333333,1.0,45.762895833333324,1.0,131.223375,1.0,-9999,0.0,-9999,0.0,367.017,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.8883,-9999,-9999,-9999,-9999,-9999,19.2532,-9999,-9999,-9999,-9999,-9999,0.719404,0.854167,-9999,0.719404,0.719404,0.719404,0.854167,0.854167,0.854167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960307,-8.282,0.0,268.544,60.292,0.0,265.165,0.0,0.479,0.0,100.695,0.0,1.8,1.0,3.118,1.0,0.6660624999999999,1.0,61.83139583333334,1.0,156.07545833333333,1.0,-9999,0.0,-9999,0.0,366.455,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.17942,-9999,-9999,-9999,-9999,-9999,28.4634,-9999,-9999,-9999,-9999,-9999,0.400027,0.729167,-9999,0.400027,0.400027,0.400027,0.729167,0.729167,0.729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960308,-8.623,0.0,271.757,31.243,0.0,268.314,0.0,0.394,0.0,99.399,0.0,4.0,1.0,4.189,1.0,0.8035,1.0,44.4814375,1.0,101.044625,1.0,-9999,0.0,-9999,0.0,357.592,1.0,-9999,-9999,-9999,-9999,-9999,1.0,3.95791,-9999,-9999,-9999,-9999,-9999,21.0156,-9999,-9999,-9999,-9999,-9999,0.64412,0.0833333,-9999,0.64412,0.64412,0.64412,0.0833333,0.0833333,0.0833333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960309,-10.148,0.0,274.975,172.015,0.0,200.29,0.0,0.953,0.0,100.372,0.0,0.0,1.0,3.937,1.0,0.6643125,1.0,100.61671739130433,0.9583333333333334,356.9611041666667,1.0,-9999,0.0,-9999,0.0,365.325,1.0,-9999,-9999,-9999,-9999,-9999,1.0,9.93347,-9999,-9999,-9999,-9999,-9999,43.8509,-9999,-9999,-9999,-9999,-9999,0.546178,0.0,-9999,0.546178,0.546178,0.546178,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960310,-8.988,0.0,278.199,190.139,0.0,188.203,0.0,1.183,0.0,102.711,0.0,0.0,1.0,3.049,1.0,0.3788125,1.0,105.36421276595748,0.9791666666666666,425.2937083333333,1.0,-9999,-9999,-9999,-9999,378.097,1.0,-9999,-9999,-9999,-9999,-9999,1.0,16.6837,-9999,-9999,-9999,-9999,-9999,74.8269,-9999,-9999,-9999,-9999,-9999,0.485685,0.0,-9999,0.485685,0.485685,0.485685,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960311,-3.26,0.0,281.426,190.107,0.0,214.12,0.0,1.941,0.0,102.678,0.0,0.0,1.0,2.527,1.0,0.281375,1.0,107.84164583333332,1.0,428.7620416666667,1.0,-9999,0.0,-9999,0.0,381.334,1.0,-9999,-9999,-9999,-9999,-9999,1.0,16.6845,-9999,-9999,-9999,-9999,-9999,77.6262,-9999,-9999,-9999,-9999,-9999,0.356636,0.4375,-9999,0.356636,0.356636,0.356636,0.4375,0.4375,0.4375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960312,-2.534,0.0,284.656,190.141,0.0,226.313,0.0,2.4,0.0,101.42,0.0,0.0,1.0,1.294,0.979167,0.2288936170212766,0.9791666666666666,107.42064583333332,1.0,431.93597916666664,1.0,-9999,0.0,-9999,0.0,375.574,1.0,-9999,-9999,-9999,-9999,-9999,1.0,14.3929,-9999,-9999,-9999,-9999,-9999,102.88,-9999,-9999,-9999,-9999,-9999,0.928165,0.541667,-9999,0.928165,0.928165,0.928165,0.541667,0.541667,0.541667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960313,1.365,0.0,287.889,189.796,0.0,244.101,0.0,2.64,0.0,100.82,0.0,0.0,1.0,1.804,1.0,0.24304166666666668,1.0,103.37748936170213,0.9791666666666666,435.616,1.0,-9999,0.0,-9999,0.0,371.907,1.0,-9999,-9999,-9999,-9999,-9999,1.0,6.18385,-9999,-9999,-9999,-9999,-9999,81.9209,-9999,-9999,-9999,-9999,-9999,0.415989,0.5625,-9999,0.415989,0.415989,0.415989,0.5625,0.5625,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960314,1.854,0.0,291.121,165.113,0.0,264.017,0.0,2.344,0.0,100.181,0.0,0.0,1.0,2.093,1.0,0.30089583333333336,1.0,78.58554166666666,1.0,287.2041458333333,1.0,-9999,0.0,-9999,0.0,373.37,1.0,-9999,-9999,-9999,-9999,-9999,1.0,6.24722,-9999,-9999,-9999,-9999,-9999,53.4704,-9999,-9999,-9999,-9999,-9999,0.450619,0.625,-9999,0.450619,0.450619,0.450619,0.625,0.625,0.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960315,3.644,0.0,294.354,117.273,0.0,300.325,0.0,1.03,0.0,99.252,0.0,0.1,1.0,2.27,0.979167,0.42336170212765956,0.9791666666666666,86.80477083333335,1.0,280.13408333333336,1.0,-9999,0.0,-9999,0.0,366.77,1.0,-9999,-9999,-9999,-9999,-9999,1.0,5.05257,-9999,-9999,-9999,-9999,-9999,49.8668,-9999,-9999,-9999,-9999,-9999,0.206892,0.791667,-9999,0.206892,0.206892,0.206892,0.791667,0.791667,0.791667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960316,-2.608,0.0,297.585,87.13,0.0,265.345,0.0,1.261,0.0,99.177,0.0,1.6,1.0,4.392,1.0,0.7812916666666666,1.0,88.52664102564103,0.8125,238.4060416666667,1.0,-9999,0.0,-9999,0.0,356.912,1.0,-9999,-9999,-9999,-9999,-9999,1.0,16.9374,-9999,-9999,-9999,-9999,-9999,27.2394,-9999,-9999,-9999,-9999,-9999,0.0769974,0.4375,-9999,0.0769974,0.0769974,0.0769974,0.4375,0.4375,0.4375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960317,-3.464,0.0,300.813,164.082,0.0,234.373,0.0,1.965,0.0,99.596,0.0,0.0,1.0,3.584,1.0,0.6382708333333333,1.0,150.381825,0.8333333333333334,463.1031666666666,1.0,-9999,-9999,-9999,-9999,359.366,1.0,-9999,-9999,-9999,-9999,-9999,1.0,12.9451,-9999,-9999,-9999,-9999,-9999,73.8698,-9999,-9999,-9999,-9999,-9999,0.256617,0.833333,-9999,0.256617,0.256617,0.256617,0.833333,0.833333,0.833333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960318,-0.297,0.0,304.039,203.435,0.0,228.176,0.0,2.356,0.0,100.043,0.0,0.0,1.0,2.595,1.0,0.37908333333333327,1.0,116.48580434782612,0.9583333333333334,457.71385416666664,1.0,-9999,0.0,-9999,0.0,363.511,1.0,-9999,-9999,-9999,-9999,-9999,1.0,9.03048,-9999,-9999,-9999,-9999,-9999,91.2887,-9999,-9999,-9999,-9999,-9999,0.276869,0.770833,-9999,0.276869,0.276869,0.276869,0.770833,0.770833,0.770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960319,2.254,0.0,307.26,201.852,0.0,243.998,0.0,2.998,0.0,100.744,0.0,0.0,1.0,1.57,0.979167,0.24706382978723404,0.9791666666666666,127.12923076923077,0.8125,427.5191041666667,1.0,-9999,0.0,-9999,0.0,368.831,1.0,-9999,-9999,-9999,-9999,-9999,1.0,8.89736,-9999,-9999,-9999,-9999,-9999,81.0186,-9999,-9999,-9999,-9999,-9999,0.383652,0.375,-9999,0.383652,0.383652,0.383652,0.375,0.375,0.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960320,2.017,0.0,310.475,70.407,0.0,290.425,0.0,1.337,0.0,99.874,0.0,13.1,1.0,4.162,1.0,0.6420208333333334,1.0,25.116020833333334,1.0,42.7268125,1.0,-9999,0.0,-9999,0.0,361.108,1.0,-9999,-9999,-9999,-9999,-9999,1.0,7.42763,-9999,-9999,-9999,-9999,-9999,40.1418,-9999,-9999,-9999,-9999,-9999,0.158118,0.604167,-9999,0.158118,0.158118,0.158118,0.604167,0.604167,0.604167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960321,2.262,0.0,313.685,42.631,0.0,312.916,0.0,0.204,0.0,98.946,0.0,6.9,1.0,1.903,1.0,0.29454166666666665,1.0,38.465604166666665,1.0,69.25420833333334,1.0,-9999,0.0,-9999,0.0,356.215,1.0,-9999,-9999,-9999,-9999,-9999,1.0,8.46926,-9999,-9999,-9999,-9999,-9999,9.68802,-9999,-9999,-9999,-9999,-9999,-0.317854,0.291667,-9999,-0.317854,-0.317854,-0.317854,0.291667,0.291667,0.291667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960322,2.857,0.0,316.886,135.636,0.0,301.852,0.0,0.69,0.0,98.683,0.0,0.0,1.0,1.81,1.0,0.27591666666666664,1.0,81.82687499999999,1.0,222.52339583333335,1.0,-9999,0.0,-9999,0.0,361.217,1.0,-9999,-9999,-9999,-9999,-9999,1.0,19.1704,-9999,-9999,-9999,-9999,-9999,23.8199,-9999,-9999,-9999,-9999,-9999,-0.813941,0.729167,-9999,-0.813941,-0.813941,-0.813941,0.729167,0.729167,0.729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
